common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,treated for meningoencephalitis,treated for meningoencephalitis,0,73,69,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,improvement in weakness of all four limbs,improvement in weakness of all four limbs,0,75,70,TRUE,360,216
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,improvement in respiratory parameters,improvement in respiratory parameters,0,76,71,TRUE,360,216
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,shifted out from ICU,shifted out from ICU,0,83,77,TRUE,408,396
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,discharged from the hospital,discharged from the hospital,0,84,78,TRUE,672,672
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,full neurological recovery,full neurological recovery,0,85,79,TRUE,672,672
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,followed up regularly in the outpatient department,followed up regularly in the outpatient department,0,86,80,TRUE,840,840
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,70-year-old,70-year-old,2.220446049250313e-16,2,2,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,serum glutamic oxaloacetic transaminase: 116 U/L,serum glutamic oxaloacetic transaminase: 116 U/L,3.3306690738754696e-16,37,35,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,scrub typhus antigen card positive,scrub typhus antigen card positive,5.551115123125784e-16,28,26,TRUE,12,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,direct bilirubin: 2.6 mg/dL,direct bilirubin: 2.6 mg/dL,5.551115123125784e-16,36,34,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,corresponding blood sugar: 145 mg/dL,corresponding blood sugar: 145 mg/dL,5.551115123125784e-16,70,66,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,extubated from the ventilator,extubated from the ventilator,5.551115123125784e-16,78,74,TRUE,390,388
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,event,event,6.661338147750939e-16,1,1,TRUE,time,time
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,intravenous immunoglobulin therapy 0.4 mg/kg/day for 5 days started,started intravenous immunoglobulin therapy 0.4 mg/kg/day for 5 days,0.00294289974122607,71,67,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,deep tendon reflexes absent,deep tendon reflexes were absent,0.00440662198509322,51,47,TRUE,144,146
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,other body fluid cultures sterile,sterile other body fluid cultures,0.00669588692069211,32,30,TRUE,48,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,oral feeding started,oral feeding was started,0.00694553176488865,80,75,TRUE,396,390
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,blood cultures sterile,sterile blood cultures,0.00729550028243131,31,29,TRUE,48,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,CSF cell count: 70 with lymphocytic predominance,cerebrospinal fluid cell count: 70 with lymphocytic predominance,0.0087212794648539,68,64,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,serial liver function tests monitored within normal range,serial liver function tests within normal range,0.00913276372068838,74,72,TRUE,168,336
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,other investigations were normal,other investigations normal,0.00923845992321315,43,41,TRUE,24,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,CSF protein: 146 mg/dL,cerebrospinal fluid protein: 146 mg/dL,0.01378623467839967,67,63,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,acute febrile illness with undifferentiated fever (provisional diagnosis),undifferentiated fever (provisional diagnosis),0.01386490760785108,23,21,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,scrub immunoglobulin M positive,scrub immunoglobulin M (IgM) positive,0.01620347978497549,29,27,TRUE,12,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,malaria negative,negative malaria test,0.01692657823509424,24,22,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,CSF sugar: 71 mg/dL,cerebrospinal fluid sugar: 71 mg/dL,0.01727222006826678,69,65,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,typhoid negative,negative typhoid test,0.01769871750201757,26,24,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,"complete blood count showed leukocytosis (15,800/cc)","leukocytosis (15,800/cc)",0.01817943544300826,33,31,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,leptospira negative,negative leptospira test,0.01934601751635989,27,25,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,weaned off from the ventilator,weaned off mechanical ventilation,0.02054372781889457,77,73,TRUE,390,388
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,dengue negative,negative dengue test,0.02097661576281351,25,23,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,liver function test showed mild hyperbilirubinemia with transaminitis,mild hyperbilirubinemia with transaminitis,0.02643547344804642,34,32,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,no eschar was seen,no eschar,0.02840397623305401,17,15,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,no functional disability,presently has no functional disability,0.03187779713410121,87,81,TRUE,840,1008
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,defervescence,defervescence occurred,0.03627941901880338,46,43,TRUE,48,48
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,aggressive limb physiotherapy continued,aggressive limb and chest physiotherapy,0.03792978830875648,81,76,TRUE,168,390
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,weakness of both upper limbs (Grade 2/5),progressed to the upper limbs (Grade 2/5),0.03996399510456594,50,46,TRUE,144,146
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,farmer by profession,farmer,0.04525751722303994,4,4,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,mechanical ventilation,put on mechanical ventilation,0.05174824742378292,61,57,TRUE,150,148
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,GBS,Guillain–Barre syndrome (GBS),0.05357469425480576,65,61,TRUE,168,156
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,high-grade fever,fever,0.06401765578358265,7,7,TRUE,-120,-120
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,no other comorbidities,acute febrile illness (provisional diagnosis),0.14221850162479877,20,20,TRUE,0,0
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,no history of drug addiction,NA,Inf,21,NA,FALSE,0,NA
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,no history of intoxication,NA,Inf,22,NA,FALSE,0,NA
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,managed conservatively,NA,Inf,45,NA,FALSE,0,NA
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,deteriorated neurologically on treatment with doxycycline,NA,Inf,48,NA,FALSE,144,NA
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,mechanical ventilation duration 10 days,NA,Inf,79,NA,FALSE,150,NA
PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC6238558_body.csv,chest physiotherapy continued,NA,Inf,82,NA,FALSE,168,NA
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,event,event,0,1,1,TRUE,time,time
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,46-year-old woman,46-year-old woman,0,2,2,TRUE,0,0
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,total thyroidectomy,total thyroidectomy,0,6,4,TRUE,-175320,-175200
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,multinodular goitre,multinodular goitre,0,5,5,TRUE,-175320,-175200
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,surgical hypoparathyroidism,surgical hypoparathyroidism,0,7,6,TRUE,-175320,-175200
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,hypothyroidism,hypothyroidism,0,8,7,TRUE,-175320,-175200
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,obesity,obesity,0,3,8,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,weight 95 kg,weight 95 kg,0,14,9,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,no diabetes,no diabetes,0,9,13,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,no dyslipidaemia,no dyslipidaemia,0,10,14,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,no hypertension,no hypertension,0,11,15,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,no obstructive sleep apnoea,no obstructive sleep apnoea,0,12,16,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,multiple gastric perforations,multiple gastric perforations,0,18,22,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,friable mucosa,friable mucosa,0,19,23,TRUE,-96,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,nil orally,nil orally,0,23,24,TRUE,0,-96
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,abdominal sepsis,abdominal sepsis,0,20,25,TRUE,0,-24
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,ionised calcium 0.78 mmol/L,ionised calcium 0.78 mmol/L,0,30,28,TRUE,0,0
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,ionised calcium measured daily,ionised calcium measured daily,0,34,34,TRUE,0,0
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,maintenance intermittent IV calcium boluses,maintenance intermittent IV calcium boluses,0,37,36,TRUE,24,12
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,TSH 5.83 mU/L,TSH 5.83 mU/L,0,40,39,TRUE,336,432
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,ionised calcium 1.04 mmol/L,ionised calcium 1.04 mmol/L,0,45,40,TRUE,432,432
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,euthyroidism achieved,euthyroidism achieved,0,46,47,TRUE,504,1008
PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC7576661_body.csv,intramuscular cholecalciferol 150000 units administered,intramuscular cholecalciferol 150000 units administered,0,50,50,TRUE,1344,1344
