model,case_id,annotation_file,body_file,row_idx,event,time,auto_found,match_type,matched_variant,evidence_sentence_idx,evidence_text,similarity_if_unfound,manual_label,manual_notes
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,28,septic shock suspicion,0,0,not_found_auto,septic shock suspicion,73,Conclusions,0.4848,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,29,CT high-density area descending colon,0,1,ordered_token_subsequence,ct high density area descending colon,16,"We suspected septic shock from ulcerative colitis exacerbation because computed tomography (CT) scan showed a high-density area in the descending colon and blood sample data, which showed an increase in the lactate level, white blood cell count, and procalcitonin level.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,30,increased lactate level,0,0,not_found_auto,increased lactate level,82,Ethical statement,0.45,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,31,increased white blood cell count,0,0,not_found_auto,increased white blood cell count,3,Case Presentation,0.3673,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,32,increased procalcitonin level,0,0,not_found_auto,increased procalcitonin level,3,Case Presentation,0.4783,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,33,tazobactam-piperacillin initiation,0,0,not_found_auto,tazobactam piperacillin initiation,17,We initiated tazobactam-piperacillin and vasopressors.,0.6207,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,34,vasopressors initiation,0,0,not_found_auto,vasopressor initiation,3,Case Presentation,0.6667,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,35,extubation,48,1,exact_substring_sentence,extubation,18,"On day 2 of admission, extubation was performed because the patient was stable.",1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,36,fever reoccurrence,120,0,not_found_auto,fever reoccurrence,3,Case Presentation,0.3429,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,37,contrast-enhanced CT liver abscess,120,1,ordered_token_subsequence,contrast enhanced ct liver abscess,19,"On day 5 of admission, fever reoccurred, and a contrast-enhanced CT scan revealed a round low-density area of his liver in both the arterial and venous phases, which was determined to be a liver abscess.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,38,antibiotics change to meropenem,120,0,not_found_auto,antibiotics change to meropenem,26,"After his discharge, tumor resection was performed.",0.4,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,39,antibiotics change to vancomycin,120,0,not_found_auto,antibiotics change to vancomycin,26,"After his discharge, tumor resection was performed.",0.4198,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,40,puncture drainage,120,1,exact_substring_sentence,puncture drainage,20,We changed the antibiotics to meropenem and vancomycin and maintained the same for 3 weeks and performed puncture drainage.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,41,infection controlled,720,1,ordered_token_subsequence,infection controlled,21,"After the infection was controlled, on day 30 of admission, the cardiologist confirmed a positive pilsicainide test result, and implantation of an implantable cardioverter defibrillator (ICD) was performed.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,42,pilsicainide test positive,720,1,unordered_token_containment,pilsicainide test positive,21,"After the infection was controlled, on day 30 of admission, the cardiologist confirmed a positive pilsicainide test result, and implantation of an implantable cardioverter defibrillator (ICD) was performed.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,43,ICD implantation,720,1,unordered_token_containment,icd implantation,21,"After the infection was controlled, on day 30 of admission, the cardiologist confirmed a positive pilsicainide test result, and implantation of an implantable cardioverter defibrillator (ICD) was performed.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,44,discharged,720,1,exact_substring_sentence,discharged,22,The patient was then discharged.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,45,maternal uncle sudden death,0,0,not_found_auto,maternal uncle sudden death,23,The patient's family history revealed that one of his maternal uncles had experienced sudden death.,0.432,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,46,high parathyroid hormone levels,0,1,exact_substring_sentence,high parathyroid hormone levels,25,"It was associated with high parathyroid hormone levels, and on investigation with Tc scintigraphy, abnormal uptake in the anterior mediastinum was observed.",1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,47,Tc scintigraphy anterior mediastinum uptake,0,1,unordered_token_containment,tc scintigraphy anterior mediastinum uptake,25,"It was associated with high parathyroid hormone levels, and on investigation with Tc scintigraphy, abnormal uptake in the anterior mediastinum was observed.",,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,48,ectopic parathyroid adenoma,0,1,exact_substring_sentence,ectopic parathyroid adenoma,29,Pathological diagnosis was determined for an ectopic parathyroid adenoma.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,49,nonfunctional pituitary adenoma,0,1,exact_substring_sentence,nonfunctional pituitary adenoma,31,The endocrinologist proved that these were nonfunctional pituitary adenomas and nonfunctional adrenal tumors.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,50,nonfunctional adrenal tumors,0,1,exact_substring_sentence,nonfunctional adrenal tumors,31,The endocrinologist proved that these were nonfunctional pituitary adenomas and nonfunctional adrenal tumors.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,51,multiple endocrine neoplasia type 1 (MEN1),0,1,exact_substring_sentence,multiple endocrine neoplasia type 1 men1,32,The patient was finally presumed to have multiple endocrine neoplasia type 1 (MEN1).,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,52,early repolarization pattern,0,1,exact_substring_sentence,early repolarization pattern,49,This is early repolarization pattern.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,53,J point elevation,0,1,exact_substring_sentence,j point elevation,37,J point elevation is decreased compared to the electrocardiogram of No.,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,54,Brugada-like ECG pattern,0,1,exact_substring_sentence,brugada like ecg pattern,64,"There are some case reports of Brugada-like ECG pattern and VF associated with HC due to hyperparathyroidism,[346] in which ICD was not implanted because hyperparathyroidism was thought to be the main cause.",1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,55,ventricular fibrillation,0,1,exact_substring_sentence,ventricular fibrillation,8,Electrocardiogram (ECG) showed ventricular fibrillation (VF).,1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,56,inferolateral early repolarization,0,1,exact_substring_sentence,inferolateral early repolarization,53,"Studies have reported that early repolarization increases the risk for SCD.[9] BS with early repolarization has a greater risk for arrhythmic events than BS without early repolarization.[10] In addition, inferolateral early repolarization location confers a higher risk of arrhythmia.",1.0,,
dsr1,PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9355071_body.txt,57,arrhythmia high risk,0,0,not_found_auto,arrhythmia high risk,74,"BS can present in fatal arrhythmic events as in our case, which can be precipitated by fever.",0.3063,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,0,18 years old,0,0,not_found_auto,18 years old,161,The brain MRI was normal.,0.3889,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,1,male,0,1,exact_substring_sentence,male,48,"His physical examination showed cloudy eyes, ectropion, dry ichthyotic skin, typical male genitalia, and bilaterally undescended testicles.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,2,admitted to the hospital,0,1,unordered_token_containment,to the hospital,99,"The patient died after 100 days in the hospital, despite the administration of inotropic support, high-frequency oscillating ventilation, and continuous inhaled nitric oxide treatment, due to the inability to establish an etiology for the cholestatic liver illness secondary to Enterobacter cloacae, gram-negative sepsis.",,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,3,emergency cesarean delivery,-2160,1,exact_substring_sentence,emergency cesarean delivery,35,"The infant was delivered by emergency cesarean delivery at 31 weeks of pregnancy, owing to abruptio placenta, and weighed 1090 g.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,4,abruptio placenta,-2160,1,exact_substring_sentence,abruptio placenta,35,"The infant was delivered by emergency cesarean delivery at 31 weeks of pregnancy, owing to abruptio placenta, and weighed 1090 g.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,5,weighed 1090 g,-2160,1,exact_substring_sentence,weighed 1090 g,35,"The infant was delivered by emergency cesarean delivery at 31 weeks of pregnancy, owing to abruptio placenta, and weighed 1090 g.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,6,Apgar values 4 at 1 minute,-2160,0,not_found_auto,apgar values 4 at 1 minute,36,"There were Apgar values of 4 and 8 in the first and fifth minutes of life, respectively.",0.4464,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,7,Apgar values 8 at 5 minutes,-2160,0,not_found_auto,apgar values 8 at 5 minutes,36,"There were Apgar values of 4 and 8 in the first and fifth minutes of life, respectively.",0.4425,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,8,intrauterine death of siblings,-2160,0,not_found_auto,intrauterine death siblings,88,The results were unremarkable.,0.4286,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,9,multiple pregnancy,-2160,1,exact_substring_sentence,multiple pregnancy,38,It turns out that he was the product of a multiple pregnancy.,1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,10,maternal hypothyroidism,-2160,0,not_found_auto,maternal hypothyroidism,257,Thyroid function Normal,0.3913,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,11,gestational diabetes,-2160,1,exact_substring_sentence,gestational diabetes,39,"Her hypothyroidism was treated with thyroxine, but she developed gestational diabetes on a low-carbohydrate diet.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,12,group B streptococcal urine infection,-2160,1,exact_substring_sentence,group b streptococcal urine infection,40,Antibiotics were given to her for a group B streptococcal urine infection upon her arrival.,1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,13,non-consanguineous parents,-2160,0,not_found_auto,non consanguineous parents,74,He did not have pale stools.,0.4151,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,14,living healthy sibling,-2160,0,not_found_auto,living healthy sibling,74,He did not have pale stools.,0.4082,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,15,no significant family history,-2160,0,not_found_auto,significant family history,74,He did not have pale stools.,0.3774,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,16,mild respiratory distress,-2160,1,exact_substring_sentence,mild respiratory distress,45,"The infant was found to be in mild respiratory distress, with a respiration rate of 65 breaths per min and chest retraction, after the first newborn resuscitation attempt.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,17,respiration rate 65 breaths per minute,-2160,0,not_found_auto,respiration rate 65 breath per minute,291,Declaration of Figures’ Authenticity,0.4658,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,18,chest retraction,-2160,1,exact_substring_sentence,chest retraction,45,"The infant was found to be in mild respiratory distress, with a respiration rate of 65 breaths per min and chest retraction, after the first newborn resuscitation attempt.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,19,CPAP support,-2160,0,not_found_auto,cpap support,34,Case Report,0.6087,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,20,transferred to NICU,-2160,0,not_found_auto,transferred to nicu,263,Urine for reducing substance Negative,0.4286,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,21,cloudy eyes,-2160,1,exact_substring_sentence,cloudy eyes,48,"His physical examination showed cloudy eyes, ectropion, dry ichthyotic skin, typical male genitalia, and bilaterally undescended testicles.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,22,ectropion,-2160,1,exact_substring_sentence,ectropion,48,"His physical examination showed cloudy eyes, ectropion, dry ichthyotic skin, typical male genitalia, and bilaterally undescended testicles.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,23,dry ichthyotic skin,-2160,1,exact_substring_sentence,dry ichthyotic skin,48,"His physical examination showed cloudy eyes, ectropion, dry ichthyotic skin, typical male genitalia, and bilaterally undescended testicles.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,24,bilaterally undescended testicles,-2160,1,exact_substring_sentence,bilaterally undescended testicles,48,"His physical examination showed cloudy eyes, ectropion, dry ichthyotic skin, typical male genitalia, and bilaterally undescended testicles.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,25,no dysmorphia,-2160,1,exact_substring_sentence,dysmorphia,49,"Other than that, he did not exhibit any signs of dysmorphia.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,26,height 75th percentile,-2160,0,not_found_auto,height 75th percentile,74,He did not have pale stools.,0.4082,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,27,weight 25th percentile,-2160,0,not_found_auto,weight 25th percentile,41,"In this case, the parents were not relative.",0.375,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,28,head circumference 25th percentile,-2160,0,not_found_auto,head circumference 25th percentile,88,The results were unremarkable.,0.4127,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,29,temperature 36.2°C,-2160,1,ordered_token_subsequence,temperature 36 2 c,51,His temperature was 36.2°C.,,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,30,neurologically normal,-2160,0,not_found_auto,neurologically normal,52,The baby was neurologically fine.,0.6038,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,31,heart rate 167 bpm,-2160,0,not_found_auto,heart rate 167 bpm,51,His temperature was 36.2°C.,0.4091,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,32,CPAP with 30% FIO2,-2160,1,exact_substring_sentence,cpap with 30 fio2,54,"At the time, the patient was being supported by CPAP with 30% FIO2.",1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,33,equal breath sounds,-2160,1,unordered_token_containment,equal breath sounds,55,Breath sounds from both sides of the lung were equal.,,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,34,no organomegaly,-2160,1,exact_substring_sentence,no organomegaly,56,There was no organomegaly in the abdomen.,1.0,,
dsr1,PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9552858_body.txt,35,normal blood count,-2160,1,unordered_token_containment,normal blood count,58,"His blood count, electrolytes, and liver function were all normal when he was admitted to the unit.",,,
